α M log_fpbh
1.9631482965718634 6.038757119225081 -2.6491992876013706
1.876466182001561 5.724411427698434 -2.601845631690752
1.8664909353220218 5.815257671984631 -2.6393896105954453
1.8671513457704778 5.907013147096976 -2.6586901172749187
1.733634435269734 6.119830531962656 -2.655096010056385
1.7442748820420957 6.677342301120726 -2.668783767933868
1.8291885454399721 6.835482499228933 -2.630651146671279
1.7338852538261096 6.385646375322087 -2.63920580341857
1.8659204536837324 6.611581133089828 -2.5951760152478593
1.735361695553913 6.101214455952183 -2.65511059912035
1.7884229497850574 5.871527764349454 -2.65853426627302
1.8616698899987028 5.706708939425279 -2.6128549060618953
1.7856133892621426 5.825400632976428 -2.6298490344632866
1.7376372295135565 6.174214032868329 -2.6730593124348383
2.1222032674861686 6.816856025941942 -2.5741760713221007
1.7828315221278155 5.883135431061504 -2.658274998106087
1.7878264690017458 6.358121198885588 -2.6015194607451892
1.802017972176267 5.732680123710104 -2.6191656068376017
1.916559136899064 6.4994228828578215 -2.716525132413906
1.8030659291012412 6.60390817383569 -2.711087754463099
1.774654798745293 6.627576524134012 -2.646519150648086
1.903514277960121 6.265128021911726 -2.708679208196164
1.7449984681716892 5.965057224790378 -2.6418792279132894
1.915945981166098 5.87626075945696 -2.6264046939172014
2.1337739975048287 6.838303648860471 -2.5982838012366427
1.7438485621624369 6.215612708364694 -2.6317557464004753
1.8462614666912018 5.896071742312939 -2.5960349687192394
1.8540394180424207 5.811438875869866 -2.604547591634063
2.021889969543552 6.812091922994487 -2.7031174937548537
1.9582672781398451 6.399752884989892 -2.5637989567813237
1.7526551413736327 6.126839917870543 -2.6802567895003175
1.9115234035597806 6.344746699776658 -2.7131122790475573
1.8594061994194657 6.6856395642723445 -2.7281758033536656
1.842445238135917 5.793519714322327 -2.6314799402479068
1.7459063225319773 6.237141636207189 -2.633484596330328
2.126911294645191 6.671299844110832 -2.6452709067182436
2.1027919903316916 6.802183766908425 -2.665531746877134
1.7402584500472935 6.4807549857330535 -2.684556300395159
1.8298592854295777 5.892126847015742 -2.6034442444888253
1.8378770691284436 6.801232594726857 -2.7131441618163388
2.018429324136522 6.437238783064442 -2.568622919652281
1.9326166041274866 6.010944086508744 -2.6579018913315284
1.9752131893285503 6.582583030426844 -2.7049794471146402
1.7300689104398617 6.245235533016421 -2.659074968438751
2.056738600477618 6.373208287202549 -2.6569002514562396
1.7762844036467902 6.672999614923285 -2.6307119128184366
1.9496675921924922 6.101307225285126 -2.6614886859656175
1.8846646481667073 5.824395329755311 -2.614048992968847
2.087966986828482 6.423942606268488 -2.6238612601670246
1.7508209076407326 6.571272151356998 -2.6688994610163617
1.9069807102862488 5.881667862029424 -2.6258451776240053
1.8211621223810646 5.83544558418806 -2.6153269823209744
1.8410909919695662 5.995925637217001 -2.5909475365347276
1.7959379927037689 6.659573534141667 -2.6147145783731713
1.7752574405751418 5.973684084575629 -2.671799521421746
1.92661020253635 6.095716940444559 -2.670274065313704
1.8166384765488337 6.196798995895836 -2.698737377725183
2.15251229334451 6.788896908946588 -2.5976856381165074
1.8196522127421522 6.441445596372901 -2.6020964574026415
1.888018016678081 6.087595321079805 -2.582840735865073
1.8904716073515822 6.536897738147272 -2.5881825565260073
2.029742667075465 6.629670474717223 -2.684602608624243
2.1381125789013895 6.7870073531480735 -2.5844198707241777
2.0217217832483487 6.6052383850192395 -2.5756473936784356
1.761155264287492 6.726973683715074 -2.702274746288192
1.7478086310979184 6.085896161100729 -2.650108557378474
2.0827963649368773 6.4838988471495345 -2.6420327972038806
1.866164950283089 6.29429663974674 -2.5781697229095104
2.0870345472737917 6.4173070918112165 -2.6190329860855774
1.9006652898826542 6.274670261012249 -2.5693116675204664
1.9700415311181536 6.238255852607594 -2.572553926833093
1.7970917961956425 6.437712435977741 -2.71328474612296
2.0541743018904772 6.3792930085542245 -2.5698284433260437
1.8429252777262977 6.78885446804952 -2.6100945105791338
1.784861258968669 6.148881881949443 -2.617195423961329
1.7662136162069966 6.142543889014839 -2.6304672271545506
1.978965960951332 6.633252059502777 -2.700637562758483
1.8021182626322 5.991839152202413 -2.6055523640202893
1.8386894065829853 5.917416815662668 -2.6571877861389264
1.867741241578123 5.853778996807396 -2.637529213816852
1.8654048241044519 6.502962182965735 -2.5925020078624588
1.9223746803347617 6.60487850556696 -2.711343109555556
1.892682411406228 6.734511814858294 -2.731388222566726
1.7560411647426295 6.707703631597924 -2.6839379832149897
2.028875333750576 6.434831373660611 -2.6713115988085328
1.9195826546033388 6.234276173527517 -2.691260447706976
2.0057245976261475 6.15791618208578 -2.599505794801543
1.8470131341553175 5.828202984433713 -2.6230461048751934
1.770215783057298 6.1280079281261255 -2.679778201702535
1.7859380324571223 6.644229443578975 -2.6214248125577133
1.8522032254504244 6.517851655566783 -2.59877681813506
2.0664798035668923 6.286497557165057 -2.6076560195305163
2.049361226074916 6.596850061256517 -2.5822813837007015
1.7524950734069464 6.131027485971795 -2.659856408142316
1.7742579937582126 6.342212348947254 -2.6126764404083613
1.7889875329502052 6.645441723924067 -2.620327562882493
1.9230581316546522 6.571726067138158 -2.7136089419643348
2.117033683431745 6.83061425555689 -2.6017220517169344
1.7564344671046475 6.523144555341305 -2.6708281338721425
1.9187033971910432 6.762681569672064 -2.725664078711554
1.8512865111452408 5.856653706890382 -2.612384406300154
2.0187410115808504 6.502839158689547 -2.6798724576277033
1.7930570395501464 6.827356888403912 -2.6749060652064163
2.0700875049764242 6.851503113657131 -2.62169658987723
1.7700946892721479 6.019945994994243 -2.627988179300651
1.820610072109948 6.842569443190753 -2.680762541958803
1.8952210832505387 6.014143987471936 -2.5847482617369457
1.9586999582503437 6.032298401180283 -2.635580556936868
1.8859790236658789 6.470452482379653 -2.715344128390874
2.044265132728353 6.432267919016416 -2.65924541887503
1.8495239034099962 6.1813821804266205 -2.6934145561641922
1.842579750217992 5.933862146260946 -2.6026929755570922
1.7469571369772412 6.417371779710854 -2.684214077650739
1.873289265601823 5.980755540487059 -2.591271529128453
1.8516162507580116 5.870133126631462 -2.6151503954647444
1.9214095886105453 6.145614161931025 -2.584621734415739
1.9303714821150206 6.463394772469361 -2.7077842490240664
1.8889511343840626 5.897557515412038 -2.615373964934074
1.8411117191266233 6.837759275465404 -2.6360468528419427
1.8055224153704716 6.822503125469594 -2.6918800759160093
1.8694259768459065 6.639064672477442 -2.7232082308734338
1.776920204749282 6.126692126743716 -2.6271329301746333
1.8041243245644936 6.244416569807695 -2.6994910703086945
1.944238576614247 6.132498069863469 -2.6596935010460987
1.9352313456872108 6.198734631075853 -2.5836551130218037
1.770375717165546 6.349654941154543 -2.7047227294800082
1.8089743825320284 6.689510503402042 -2.714114850201703
2.022361401966497 6.47797779586366 -2.5752290841205108
2.080804125441344 6.609745502706362 -2.5947833671470097
1.7505867487282625 6.240969413987406 -2.675756715324871
2.000357606348841 6.184753723273433 -2.5996837794172327
2.053727543746929 6.333434663293852 -2.576360108679264
1.8064660421685717 6.0687645421656695 -2.67869342796825
1.7635620835009693 6.72779980541361 -2.691554232349737
1.959207238776696 6.72772272185312 -2.7192111066838027
2.098668090773966 6.699320143479086 -2.66153890134662
1.7787523859853254 6.075037128503904 -2.628190883026943
1.7901898120530866 6.071522503426785 -2.6194540775924797
1.855710030789326 5.904844303758147 -2.617504763465581
2.0673907556957483 6.5464260342956 -2.593617402767742
1.9301774748652054 5.973176028077361 -2.6355440887264105
1.7775862679025196 6.108405982739732 -2.630342147652132
1.9751607831317108 6.06220843793824 -2.6074507707397254
1.8016853804201691 6.471430313601448 -2.616419649756148
1.9367880787674245 5.974747022931196 -2.627960416013204
1.73701658065465 6.286561524652541 -2.6556376223207945
2.0254142953912826 6.396161969760376 -2.667036927583041
1.7858416379962976 6.037939362149462 -2.6252442158167177
1.8693691897359286 5.924726209100713 -2.6177738765514196
1.763303560455157 6.726760708630327 -2.6565026421995306
1.8762149827495205 5.996027737771638 -2.6616063304786204
1.9125036945507508 6.752076916031709 -2.5782823655244718
1.8872383403330288 6.836065981401833 -2.703138832324779
1.8460264244905313 6.178849145874097 -2.5979788993714203
2.126609855222096 6.690654677818172 -2.6312907669475134
1.8528983615178949 6.7548488682823855 -2.600483287763556
1.959447325825557 6.386653778298563 -2.6943172281700196
1.9464456462162292 6.1115889268232575 -2.650497603602087
2.1285380063103174 6.646302624437677 -2.599436259375137
1.8184520316409258 6.194042550333844 -2.6885943891607673
2.053185757465579 6.3976908808347766 -2.647479247142099
1.7973276197726624 6.153863798809844 -2.681691304359855
1.9063271588235553 6.317582591506053 -2.577363460152557
2.016987387640062 6.23153085051292 -2.631399753973369
1.9231887238216279 6.047967311199909 -2.650475378675228
2.075556873423508 6.547225722887505 -2.6079876929268533
1.7681626306749278 6.346843495873729 -2.7001771499953473
2.019385884985581 6.561026296337149 -2.6803852589841606
2.1034347107551437 6.823038727417364 -2.584505685538061
1.89534553819247 6.05320700349177 -2.590584555717146
2.050489224938327 6.7588746454014625 -2.690617567752815
2.072102322319619 6.3728253513669895 -2.5944188771539403
2.053398841628611 6.295138793466431 -2.615036772370325
1.7918096889415494 6.495002502083877 -2.6301253407224054
1.8098791210449081 6.3814036304741855 -2.605119111962717
1.7995247025778682 6.168322878762274 -2.6173247620091296
1.8556987643760818 6.459382540264801 -2.5955555623301203
1.9009674844732127 5.957975098467027 -2.6023174365769237
1.8634871850010675 6.820117976963647 -2.613962355292053
1.9642223521899105 6.402344554044442 -2.6914294862793957
1.7608492632573034 6.661950884520865 -2.6731488918565818
2.0619551560687386 6.36387929591346 -2.5820542038915164
2.0287856465362015 6.550129598331084 -2.666644345634669
2.1109804542056647 6.816726792085227 -2.6490923180143033
1.9191468273222452 6.045243025200364 -2.650815930759019
1.9517142601825874 6.020057588206814 -2.609064802965177
1.9796629473340799 6.65992180360242 -2.5694426159655954
2.029133158614185 6.514884176288534 -2.586495203016951
1.8039154382125662 5.998388228129717 -2.662170387113364
1.7741039414872544 6.22065500300099 -2.629917246190744
1.9214619292290398 6.672851847304012 -2.580244126131411
2.0417032314886665 6.259488158380689 -2.628779866255658
2.1335814865444163 6.784759899414044 -2.6131063048552026
2.081301410918198 6.591262543597203 -2.6127012746949956
1.8160886375546461 6.412436743940244 -2.7084314318587284
1.7836721998876248 6.058152770554111 -2.62914683946324
1.7828190200011398 6.066771945284206 -2.631399499400316
1.8706539146140555 6.650004282007565 -2.5925344593130575
1.7385491440967646 6.341134861198055 -2.67011869939496
1.920253328347812 6.799086618596621 -2.7083624659880448
1.9537662004297183 6.030666282651095 -2.6125036576041105
1.7943895736898177 6.077086474240886 -2.668005967665926
1.8385547553894535 6.267393623244574 -2.7048042812338116
1.8093595009332766 5.96239633587338 -2.6549233120808755
1.8465786841470737 6.332747196661645 -2.7098215498860787
1.7850269200643147 6.564966442819065 -2.6450775087559664
